problem opt_cost calc_cost
gr48.tsp 5046 5444
gr48.tsp 5046 5625
gr48.tsp 5046 5399
gr48.tsp 5046 5332
gr48.tsp 5046 5721
gr48.tsp 5046 5274
gr48.tsp 5046 5499
gr48.tsp 5046 5439
gr48.tsp 5046 5309
gr48.tsp 5046 5456
gr48.tsp 5046 5413
gr48.tsp 5046 5256
gr48.tsp 5046 5410
gr48.tsp 5046 5635
gr48.tsp 5046 5881
gr48.tsp 5046 5784
gr48.tsp 5046 5297
gr48.tsp 5046 5546
gr48.tsp 5046 5357
gr48.tsp 5046 5286
gr48.tsp 5046 5531
gr48.tsp 5046 5937
gr48.tsp 5046 5561
hk48.tsp 11461 13679
hk48.tsp 11461 12885
hk48.tsp 11461 12448
hk48.tsp 11461 12540
hk48.tsp 11461 12286
hk48.tsp 11461 13142
hk48.tsp 11461 12541
hk48.tsp 11461 12255
hk48.tsp 11461 12844
hk48.tsp 11461 12386
hk48.tsp 11461 12435
hk48.tsp 11461 12180
hk48.tsp 11461 12572
hk48.tsp 11461 12321
hk48.tsp 11461 12165
hk48.tsp 11461 12167
hk48.tsp 11461 12469
hk48.tsp 11461 12801
hk48.tsp 11461 12548
hk48.tsp 11461 12852
hk48.tsp 11461 13989
hk48.tsp 11461 12587
hk48.tsp 11461 13286
hk48.tsp 11461 12293
hk48.tsp 11461 12088
hk48.tsp 11461 12495
hk48.tsp 11461 12239
hk48.tsp 11461 13119
hk48.tsp 11461 13141
hk48.tsp 11461 12820
hk48.tsp 11461 12439
hk48.tsp 11461 12668
hk48.tsp 11461 13129
hk48.tsp 11461 12592
hk48.tsp 11461 12719
hk48.tsp 11461 12847
hk48.tsp 11461 12277
hk48.tsp 11461 12329
hk48.tsp 11461 12580
hk48.tsp 11461 12299
hk48.tsp 11461 12742
hk48.tsp 11461 12757
hk48.tsp 11461 11961
hk48.tsp 11461 13219
hk48.tsp 11461 12627
hk48.tsp 11461 11736
hk48.tsp 11461 12471
hk48.tsp 11461 12107
hk48.tsp 11461 12417
hk48.tsp 11461 11976
ry48p.atsp 14422 16535
ry48p.atsp 14422 15797
ry48p.atsp 14422 17247
ry48p.atsp 14422 16482
ry48p.atsp 14422 17295
ry48p.atsp 14422 16974
ry48p.atsp 14422 15623
ry48p.atsp 14422 17532
ry48p.atsp 14422 19800
ry48p.atsp 14422 15961
ry48p.atsp 14422 16839
ry48p.atsp 14422 16759
ry48p.atsp 14422 16712
ry48p.atsp 14422 16242
ry48p.atsp 14422 18209
ry48p.atsp 14422 15989
ry48p.atsp 14422 17246
ry48p.atsp 14422 16586
ry48p.atsp 14422 17250
ry48p.atsp 14422 15820
ry48p.atsp 14422 16475
ry48p.atsp 14422 15300
ry48p.atsp 14422 16238
ry48p.atsp 14422 18386
ry48p.atsp 14422 17364
ry48p.atsp 14422 16336
ry48p.atsp 14422 16555
ry48p.atsp 14422 17530
ry48p.atsp 14422 16115
ry48p.atsp 14422 17204
ry48p.atsp 14422 16405
ry48p.atsp 14422 18165
ry48p.atsp 14422 16462
ry48p.atsp 14422 16773
ry48p.atsp 14422 17596
ry48p.atsp 14422 17019
ry48p.atsp 14422 19782
ry48p.atsp 14422 16484
ry48p.atsp 14422 18504
ry48p.atsp 14422 17183
ry48p.atsp 14422 15983
ry48p.atsp 14422 16130
ry48p.atsp 14422 18364
ry48p.atsp 14422 19067
ry48p.atsp 14422 16497
ry48p.atsp 14422 15796
ry48p.atsp 14422 15250
ry48p.atsp 14422 16373
ry48p.atsp 14422 17170
ry48p.atsp 14422 17222
eil51.tsp 426 1370
eil51.tsp 426 1384
eil51.tsp 426 1074
eil51.tsp 426 1176
eil51.tsp 426 1360
eil51.tsp 426 1172
eil51.tsp 426 1354
eil51.tsp 426 1411
eil51.tsp 426 1390
eil51.tsp 426 1233
eil51.tsp 426 1221
eil51.tsp 426 477
eil51.tsp 426 1352
eil51.tsp 426 1140
eil51.tsp 426 1265
eil51.tsp 426 1118
eil51.tsp 426 1239
eil51.tsp 426 1359
eil51.tsp 426 1257
eil51.tsp 426 1381
eil51.tsp 426 1376
eil51.tsp 426 1259
eil51.tsp 426 1260
eil51.tsp 426 1234
eil51.tsp 426 1303
eil51.tsp 426 1312
eil51.tsp 426 1302
eil51.tsp 426 1319
eil51.tsp 426 1409
eil51.tsp 426 1183
eil51.tsp 426 1246
eil51.tsp 426 1330
eil51.tsp 426 1281
eil51.tsp 426 1286
eil51.tsp 426 1295
eil51.tsp 426 1309
eil51.tsp 426 485
eil51.tsp 426 1225
eil51.tsp 426 1055
eil51.tsp 426 1323
eil51.tsp 426 1332
eil51.tsp 426 467
eil51.tsp 426 1237
eil51.tsp 426 1244
eil51.tsp 426 821
eil51.tsp 426 1290
eil51.tsp 426 1320
eil51.tsp 426 1331
eil51.tsp 426 1019
eil51.tsp 426 1269
berlin52.tsp 7542 7966
berlin52.tsp 7542 9100
berlin52.tsp 7542 8228
berlin52.tsp 7542 8632
berlin52.tsp 7542 8321
berlin52.tsp 7542 8410
berlin52.tsp 7542 8769
berlin52.tsp 7542 9373
berlin52.tsp 7542 8244
berlin52.tsp 7542 7927
berlin52.tsp 7542 7959
berlin52.tsp 7542 8322
berlin52.tsp 7542 8393
berlin52.tsp 7542 8419
berlin52.tsp 7542 8235
berlin52.tsp 7542 8233
berlin52.tsp 7542 8672
berlin52.tsp 7542 7786
berlin52.tsp 7542 8229
berlin52.tsp 7542 8058
berlin52.tsp 7542 9086
berlin52.tsp 7542 8061
berlin52.tsp 7542 8491
berlin52.tsp 7542 9128
berlin52.tsp 7542 8327
berlin52.tsp 7542 9290
berlin52.tsp 7542 8509
berlin52.tsp 7542 8441
berlin52.tsp 7542 9012
berlin52.tsp 7542 8633
berlin52.tsp 7542 8482
berlin52.tsp 7542 8468
berlin52.tsp 7542 7794
berlin52.tsp 7542 8667
berlin52.tsp 7542 8628
berlin52.tsp 7542 8355
berlin52.tsp 7542 8564
berlin52.tsp 7542 8447
berlin52.tsp 7542 8277
berlin52.tsp 7542 8494
berlin52.tsp 7542 8304
berlin52.tsp 7542 8989
berlin52.tsp 7542 8574
berlin52.tsp 7542 8897
berlin52.tsp 7542 8514
berlin52.tsp 7542 8849
berlin52.tsp 7542 8518
berlin52.tsp 7542 8056
berlin52.tsp 7542 8651
berlin52.tsp 7542 8081
ft53.atsp 6905 14392
ft53.atsp 6905 13011
ft53.atsp 6905 17977
ft53.atsp 6905 12536
ft53.atsp 6905 15914
ft53.atsp 6905 16991
ft53.atsp 6905 14980
ft53.atsp 6905 12827
ft53.atsp 6905 13563
ft53.atsp 6905 15701
ft53.atsp 6905 14054
ft53.atsp 6905 13308
ft53.atsp 6905 13150
ft53.atsp 6905 14195
ft53.atsp 6905 16105
ft53.atsp 6905 13612
ft53.atsp 6905 14059
ft53.atsp 6905 15773
ft53.atsp 6905 13658
ft53.atsp 6905 14013
ft53.atsp 6905 12366
ft53.atsp 6905 16235
ft53.atsp 6905 13734
ft53.atsp 6905 15505
ft53.atsp 6905 17060
ft53.atsp 6905 14522
ft53.atsp 6905 14978
ft53.atsp 6905 12632
ft53.atsp 6905 15826
ft53.atsp 6905 13630
ft53.atsp 6905 12887
ft53.atsp 6905 14259
ft53.atsp 6905 14161
ft53.atsp 6905 13084
ft53.atsp 6905 14655
ft53.atsp 6905 14992
ft53.atsp 6905 13655
ft53.atsp 6905 15283
ft53.atsp 6905 14724
ft53.atsp 6905 14979
ft53.atsp 6905 13667
ft53.atsp 6905 16882
ft53.atsp 6905 14369
ft53.atsp 6905 11303
ft53.atsp 6905 14494
ft53.atsp 6905 16165
ft53.atsp 6905 13182
ft53.atsp 6905 13245
ft53.atsp 6905 12453
ft53.atsp 6905 14581
ftv55.atsp 1608 4054
ftv55.atsp 1608 4678
ftv55.atsp 1608 3007
ftv55.atsp 1608 5244
ftv55.atsp 1608 3188
ftv55.atsp 1608 4805
ftv55.atsp 1608 5205
ftv55.atsp 1608 4463
ftv55.atsp 1608 3595
ftv55.atsp 1608 3150
ftv55.atsp 1608 3554
ftv55.atsp 1608 4259
ftv55.atsp 1608 2981
ftv55.atsp 1608 3331
ftv55.atsp 1608 5447
ftv55.atsp 1608 4508
ftv55.atsp 1608 5155
ftv55.atsp 1608 4225
ftv55.atsp 1608 4736
ftv55.atsp 1608 2869
ftv55.atsp 1608 4951
ftv55.atsp 1608 3228
ftv55.atsp 1608 3986
ftv55.atsp 1608 3688
ftv55.atsp 1608 4841
ftv55.atsp 1608 5304
ftv55.atsp 1608 3189
ftv55.atsp 1608 4219
ftv55.atsp 1608 3374
ftv55.atsp 1608 4692
ftv55.atsp 1608 3590
ftv55.atsp 1608 3800
ftv55.atsp 1608 3775
ftv55.atsp 1608 4089
ftv55.atsp 1608 4742
ftv55.atsp 1608 3380
ftv55.atsp 1608 3319
ftv55.atsp 1608 4457
ftv55.atsp 1608 4388
ftv55.atsp 1608 3180
ftv55.atsp 1608 3573
ftv55.atsp 1608 3218
ftv55.atsp 1608 2976
ftv55.atsp 1608 5115
ftv55.atsp 1608 3266
ftv55.atsp 1608 3235
ftv55.atsp 1608 3592
ftv55.atsp 1608 5235
ftv55.atsp 1608 4085
ftv55.atsp 1608 3599
brazil58.tsp 25395 29376
brazil58.tsp 25395 26941
brazil58.tsp 25395 27830
brazil58.tsp 25395 27886
brazil58.tsp 25395 26682
brazil58.tsp 25395 27809
brazil58.tsp 25395 26268
brazil58.tsp 25395 27844
brazil58.tsp 25395 32952
brazil58.tsp 25395 27872
brazil58.tsp 25395 33147
brazil58.tsp 25395 25902
brazil58.tsp 25395 26696
brazil58.tsp 25395 26941
brazil58.tsp 25395 27414
brazil58.tsp 25395 27808
brazil58.tsp 25395 26159
brazil58.tsp 25395 27794
brazil58.tsp 25395 27456
brazil58.tsp 25395 26580
brazil58.tsp 25395 28098
brazil58.tsp 25395 27151
brazil58.tsp 25395 27873
brazil58.tsp 25395 28413
brazil58.tsp 25395 27104
brazil58.tsp 25395 27202
brazil58.tsp 25395 26958
brazil58.tsp 25395 27363
brazil58.tsp 25395 27298
brazil58.tsp 25395 26865
brazil58.tsp 25395 26125
brazil58.tsp 25395 27987
brazil58.tsp 25395 26736
brazil58.tsp 25395 26189
brazil58.tsp 25395 26436
brazil58.tsp 25395 26554
brazil58.tsp 25395 27429
brazil58.tsp 25395 26957
brazil58.tsp 25395 27801
brazil58.tsp 25395 28612
brazil58.tsp 25395 27021
brazil58.tsp 25395 27895
brazil58.tsp 25395 26988
brazil58.tsp 25395 26734
brazil58.tsp 25395 28344
brazil58.tsp 25395 27202
brazil58.tsp 25395 27879
brazil58.tsp 25395 27148
brazil58.tsp 25395 27438
brazil58.tsp 25395 26983
ftv64.atsp 1839 6317
ftv64.atsp 1839 4143
ftv64.atsp 1839 4433
ftv64.atsp 1839 5936
ftv64.atsp 1839 5112
ftv64.atsp 1839 6427
ftv64.atsp 1839 4245
ftv64.atsp 1839 4181
ftv64.atsp 1839 6175
ftv64.atsp 1839 6216
ftv64.atsp 1839 6243
ftv64.atsp 1839 5581
ftv64.atsp 1839 3815
ftv64.atsp 1839 4044
ftv64.atsp 1839 6340
ftv64.atsp 1839 4249
ftv64.atsp 1839 5632
ftv64.atsp 1839 6224
ftv64.atsp 1839 5673
ftv64.atsp 1839 3957
ftv64.atsp 1839 6353
ftv64.atsp 1839 3849
ftv64.atsp 1839 4483
ftv64.atsp 1839 4448
ftv64.atsp 1839 4126
ftv64.atsp 1839 6069
ftv64.atsp 1839 6752
ftv64.atsp 1839 4251
ftv64.atsp 1839 4643
ftv64.atsp 1839 5066
ftv64.atsp 1839 4292
ftv64.atsp 1839 5178
ftv64.atsp 1839 5430
ftv64.atsp 1839 3836
ftv64.atsp 1839 5092
ftv64.atsp 1839 5009
ftv64.atsp 1839 4140
ftv64.atsp 1839 4608
ftv64.atsp 1839 5808
ftv64.atsp 1839 5925
ftv64.atsp 1839 4251
ftv64.atsp 1839 6043
ftv64.atsp 1839 5166
ftv64.atsp 1839 5588
ftv64.atsp 1839 6614
ftv64.atsp 1839 5748
ftv64.atsp 1839 4141
ftv64.atsp 1839 4912
ftv64.atsp 1839 4051
ftv64.atsp 1839 6301
st70.tsp 675 2721
st70.tsp 675 2869
st70.tsp 675 2732
st70.tsp 675 2979
st70.tsp 675 2904
st70.tsp 675 2577
st70.tsp 675 2993
st70.tsp 675 2527
st70.tsp 675 2801
st70.tsp 675 2624
st70.tsp 675 2755
st70.tsp 675 2374
st70.tsp 675 2629
st70.tsp 675 2779
st70.tsp 675 2742
st70.tsp 675 2878
st70.tsp 675 797
st70.tsp 675 2960
st70.tsp 675 2885
st70.tsp 675 2749
st70.tsp 675 2874
st70.tsp 675 2863
st70.tsp 675 2862
st70.tsp 675 2645
st70.tsp 675 3093
st70.tsp 675 727
st70.tsp 675 2560
st70.tsp 675 2699
st70.tsp 675 2385
st70.tsp 675 755
st70.tsp 675 2848
st70.tsp 675 2829
st70.tsp 675 2776
st70.tsp 675 2937
st70.tsp 675 2424
st70.tsp 675 2631
st70.tsp 675 819
st70.tsp 675 2689
st70.tsp 675 2807
st70.tsp 675 2393
st70.tsp 675 2789
st70.tsp 675 2273
st70.tsp 675 2772
st70.tsp 675 2553
st70.tsp 675 3107
st70.tsp 675 2300
st70.tsp 675 2647
st70.tsp 675 2568
st70.tsp 675 3111
st70.tsp 675 2994
ft70.atsp 38673 58418
ft70.atsp 38673 58533
ft70.atsp 38673 57535
ft70.atsp 38673 58224
ft70.atsp 38673 56851
ft70.atsp 38673 57674
ft70.atsp 38673 53849
ft70.atsp 38673 52667
ft70.atsp 38673 60717
ft70.atsp 38673 54479
ft70.atsp 38673 56600
ft70.atsp 38673 53581
ft70.atsp 38673 54663
ft70.atsp 38673 55019
ft70.atsp 38673 58607
ft70.atsp 38673 56375
ft70.atsp 38673 55856
ft70.atsp 38673 54377
ft70.atsp 38673 54056
ft70.atsp 38673 55322
ft70.atsp 38673 56173
ft70.atsp 38673 53499
ft70.atsp 38673 53564
ft70.atsp 38673 55250
ft70.atsp 38673 58335
ft70.atsp 38673 56720
ft70.atsp 38673 54958
ft70.atsp 38673 55437
ft70.atsp 38673 54913
ft70.atsp 38673 52107
ft70.atsp 38673 51732
ft70.atsp 38673 55373
ft70.atsp 38673 54792
ft70.atsp 38673 55762
ft70.atsp 38673 55051
ft70.atsp 38673 55769
ft70.atsp 38673 53782
ft70.atsp 38673 55964
ft70.atsp 38673 57045
ft70.atsp 38673 57581
ft70.atsp 38673 57756
ft70.atsp 38673 56179
ft70.atsp 38673 55198
ft70.atsp 38673 55395
ft70.atsp 38673 55302
ft70.atsp 38673 55350
ft70.atsp 38673 55164
ft70.atsp 38673 56878
ft70.atsp 38673 59883
ft70.atsp 38673 57467
ftv70.atsp 1950 6698
ftv70.atsp 1950 4040
ftv70.atsp 1950 7530
ftv70.atsp 1950 6737
ftv70.atsp 1950 4307
ftv70.atsp 1950 4487
ftv70.atsp 1950 4324
ftv70.atsp 1950 5650
ftv70.atsp 1950 7181
ftv70.atsp 1950 4615
ftv70.atsp 1950 4535
ftv70.atsp 1950 5048
ftv70.atsp 1950 6366
ftv70.atsp 1950 7058
ftv70.atsp 1950 6298
ftv70.atsp 1950 5590
ftv70.atsp 1950 4330
ftv70.atsp 1950 6847
ftv70.atsp 1950 7053
ftv70.atsp 1950 6589
ftv70.atsp 1950 5904
ftv70.atsp 1950 5867
ftv70.atsp 1950 7097
ftv70.atsp 1950 4728
ftv70.atsp 1950 5123
ftv70.atsp 1950 4465
ftv70.atsp 1950 4723
ftv70.atsp 1950 6723
ftv70.atsp 1950 4837
ftv70.atsp 1950 4447
ftv70.atsp 1950 4581
ftv70.atsp 1950 4483
ftv70.atsp 1950 7278
ftv70.atsp 1950 4712
ftv70.atsp 1950 5987
ftv70.atsp 1950 4602
ftv70.atsp 1950 4862
ftv70.atsp 1950 5416
ftv70.atsp 1950 7492
ftv70.atsp 1950 6827
ftv70.atsp 1950 4696
ftv70.atsp 1950 6639
ftv70.atsp 1950 4563
ftv70.atsp 1950 4184
ftv70.atsp 1950 7054
ftv70.atsp 1950 4122
ftv70.atsp 1950 6453
ftv70.atsp 1950 6694
ftv70.atsp 1950 6514
ftv70.atsp 1950 3925
eil76.tsp 538 2037
eil76.tsp 538 2059
eil76.tsp 538 2029
eil76.tsp 538 2128
eil76.tsp 538 2211
eil76.tsp 538 1821
eil76.tsp 538 2197
eil76.tsp 538 2098
eil76.tsp 538 2089
eil76.tsp 538 2112
eil76.tsp 538 2133
eil76.tsp 538 2140
eil76.tsp 538 2078
eil76.tsp 538 2069
eil76.tsp 538 2157
eil76.tsp 538 649
eil76.tsp 538 2155
eil76.tsp 538 2126
eil76.tsp 538 2204
eil76.tsp 538 2021
eil76.tsp 538 2030
eil76.tsp 538 2078
eil76.tsp 538 2063
eil76.tsp 538 2034
eil76.tsp 538 2002
eil76.tsp 538 1955
eil76.tsp 538 2136
eil76.tsp 538 1918
eil76.tsp 538 2046
eil76.tsp 538 2169
eil76.tsp 538 2142
eil76.tsp 538 2123
eil76.tsp 538 2067
eil76.tsp 538 2024
eil76.tsp 538 1894
eil76.tsp 538 2016
eil76.tsp 538 2042
eil76.tsp 538 2147
eil76.tsp 538 1894
eil76.tsp 538 2130
eil76.tsp 538 2143
eil76.tsp 538 2092
eil76.tsp 538 1917
eil76.tsp 538 2134
eil76.tsp 538 1898
eil76.tsp 538 2133
eil76.tsp 538 2088
eil76.tsp 538 2044
eil76.tsp 538 2107
eil76.tsp 538 2155
pr76.tsp 108159 127893
pr76.tsp 108159 126088
pr76.tsp 108159 118523
pr76.tsp 108159 123767
pr76.tsp 108159 121358
pr76.tsp 108159 128593
pr76.tsp 108159 127322
pr76.tsp 108159 121127
pr76.tsp 108159 129114
pr76.tsp 108159 140156
pr76.tsp 108159 130399
pr76.tsp 108159 129356
pr76.tsp 108159 119384
pr76.tsp 108159 126159
pr76.tsp 108159 120684
pr76.tsp 108159 135502
pr76.tsp 108159 129648
pr76.tsp 108159 118755
pr76.tsp 108159 125308
pr76.tsp 108159 126860
pr76.tsp 108159 119389
pr76.tsp 108159 133210
pr76.tsp 108159 121320
pr76.tsp 108159 118154
pr76.tsp 108159 136596
pr76.tsp 108159 126486
pr76.tsp 108159 120225
pr76.tsp 108159 131534
pr76.tsp 108159 119407
pr76.tsp 108159 116134
pr76.tsp 108159 125187
pr76.tsp 108159 135555
pr76.tsp 108159 122475
pr76.tsp 108159 124743
pr76.tsp 108159 121934
pr76.tsp 108159 126967
pr76.tsp 108159 128156
pr76.tsp 108159 121839
pr76.tsp 108159 143534
pr76.tsp 108159 130665
pr76.tsp 108159 128548
pr76.tsp 108159 122676
pr76.tsp 108159 130256
pr76.tsp 108159 124356
pr76.tsp 108159 128965
pr76.tsp 108159 122498
pr76.tsp 108159 123748
pr76.tsp 108159 127887
pr76.tsp 108159 130029
pr76.tsp 108159 121355
gr96.tsp 55209 73577
gr96.tsp 55209 66111
gr96.tsp 55209 61839
gr96.tsp 55209 75504
gr96.tsp 55209 68010
gr96.tsp 55209 72673
gr96.tsp 55209 63929
gr96.tsp 55209 72103
gr96.tsp 55209 70051
gr96.tsp 55209 66845
gr96.tsp 55209 71509
gr96.tsp 55209 71655
gr96.tsp 55209 66942
gr96.tsp 55209 67398
gr96.tsp 55209 65314
gr96.tsp 55209 69125
gr96.tsp 55209 64518
gr96.tsp 55209 70902
gr96.tsp 55209 64638
gr96.tsp 55209 69314
gr96.tsp 55209 67303
gr96.tsp 55209 72257
gr96.tsp 55209 66054
gr96.tsp 55209 68215
gr96.tsp 55209 71330
gr96.tsp 55209 70681
gr96.tsp 55209 67333
gr96.tsp 55209 62676
gr96.tsp 55209 67523
gr96.tsp 55209 70302
gr96.tsp 55209 72197
gr96.tsp 55209 67682
gr96.tsp 55209 67318
gr96.tsp 55209 70432
gr96.tsp 55209 63326
gr96.tsp 55209 70520
gr96.tsp 55209 67149
gr96.tsp 55209 74056
gr96.tsp 55209 83721
gr96.tsp 55209 62010
gr96.tsp 55209 64591
gr96.tsp 55209 65239
gr96.tsp 55209 68267
gr96.tsp 55209 75111
gr96.tsp 55209 67272
gr96.tsp 55209 64065
gr96.tsp 55209 70102
gr96.tsp 55209 64936
gr96.tsp 55209 65719
gr96.tsp 55209 64155
rat99.tsp 1211 5540
rat99.tsp 1211 1455
rat99.tsp 1211 5306
rat99.tsp 1211 3586
rat99.tsp 1211 5768
rat99.tsp 1211 1525
rat99.tsp 1211 5983
rat99.tsp 1211 2731
rat99.tsp 1211 5962
rat99.tsp 1211 1516
rat99.tsp 1211 5594
rat99.tsp 1211 5805
rat99.tsp 1211 4824
rat99.tsp 1211 5690
rat99.tsp 1211 5525
rat99.tsp 1211 5109
rat99.tsp 1211 5845
rat99.tsp 1211 4857
rat99.tsp 1211 2574
rat99.tsp 1211 5417
rat99.tsp 1211 6268
rat99.tsp 1211 4873
rat99.tsp 1211 5539
rat99.tsp 1211 4925
rat99.tsp 1211 3258
rat99.tsp 1211 5635
rat99.tsp 1211 5839
rat99.tsp 1211 5314
rat99.tsp 1211 5242
rat99.tsp 1211 1589
rat99.tsp 1211 5110
rat99.tsp 1211 5639
rat99.tsp 1211 4470
rat99.tsp 1211 5702
rat99.tsp 1211 6185
rat99.tsp 1211 4694
rat99.tsp 1211 5828
rat99.tsp 1211 4866
rat99.tsp 1211 1505
rat99.tsp 1211 5201
rat99.tsp 1211 5612
rat99.tsp 1211 3571
rat99.tsp 1211 4922
rat99.tsp 1211 5999
rat99.tsp 1211 1556
rat99.tsp 1211 5813
rat99.tsp 1211 5457
rat99.tsp 1211 5219
rat99.tsp 1211 5252
rat99.tsp 1211 4716
kroA100.tsp 21282 27604
kroA100.tsp 21282 28758
kroA100.tsp 21282 26511
kroA100.tsp 21282 26150
kroA100.tsp 21282 28195
kroA100.tsp 21282 25238
kroA100.tsp 21282 23892
kroA100.tsp 21282 27107
kroA100.tsp 21282 25519
kroA100.tsp 21282 28738
kroA100.tsp 21282 25266
kroA100.tsp 21282 24583
kroA100.tsp 21282 26684
kroA100.tsp 21282 25300
kroA100.tsp 21282 27726
kroA100.tsp 21282 25475
kroA100.tsp 21282 25272
kroA100.tsp 21282 25752
kroA100.tsp 21282 26684
kroA100.tsp 21282 28151
kroA100.tsp 21282 27052
kroA100.tsp 21282 25253
kroA100.tsp 21282 26894
kroA100.tsp 21282 23273
kroA100.tsp 21282 26602
kroA100.tsp 21282 24117
kroA100.tsp 21282 25970
kroA100.tsp 21282 25343
kroA100.tsp 21282 26099
kroA100.tsp 21282 25925
kroA100.tsp 21282 27752
kroA100.tsp 21282 25897
kroA100.tsp 21282 23714
kroA100.tsp 21282 25887
kroA100.tsp 21282 23746
kroA100.tsp 21282 26249
kroA100.tsp 21282 27753
kroA100.tsp 21282 28832
kroA100.tsp 21282 25463
kroA100.tsp 21282 27536
kroA100.tsp 21282 27335
kroA100.tsp 21282 27063
kroA100.tsp 21282 31553
kroA100.tsp 21282 26237
kroA100.tsp 21282 26767
kroA100.tsp 21282 26933
kroA100.tsp 21282 25441
kroA100.tsp 21282 26014
kroA100.tsp 21282 30297
kroA100.tsp 21282 24899
kroB100.tsp 22141 27428
kroB100.tsp 22141 29755
kroB100.tsp 22141 29526
kroB100.tsp 22141 26948
kroB100.tsp 22141 31232
kroB100.tsp 22141 25357
kroB100.tsp 22141 26235
kroB100.tsp 22141 25096
kroB100.tsp 22141 27749
kroB100.tsp 22141 28180
kroB100.tsp 22141 24671
kroB100.tsp 22141 29141
kroB100.tsp 22141 27353
kroB100.tsp 22141 26589
kroB100.tsp 22141 25715
kroB100.tsp 22141 28197
kroB100.tsp 22141 27403
kroB100.tsp 22141 29253
kroB100.tsp 22141 25281
kroB100.tsp 22141 26652
kroB100.tsp 22141 26631
kroB100.tsp 22141 24819
kroB100.tsp 22141 26421
kroB100.tsp 22141 27117
kroB100.tsp 22141 27808
kroB100.tsp 22141 25546
kroB100.tsp 22141 28225
kroB100.tsp 22141 25324
kroB100.tsp 22141 25426
kroB100.tsp 22141 26834
kroB100.tsp 22141 25472
kroB100.tsp 22141 26551
kroB100.tsp 22141 27835
kroB100.tsp 22141 24615
kroB100.tsp 22141 28482
kroB100.tsp 22141 26356
kroB100.tsp 22141 25242
kroB100.tsp 22141 25001
kroB100.tsp 22141 28662
kroB100.tsp 22141 26649
kroB100.tsp 22141 28800
kroB100.tsp 22141 27189
kroB100.tsp 22141 28647
kroB100.tsp 22141 26647
kroB100.tsp 22141 27934
kroB100.tsp 22141 28357
kroB100.tsp 22141 25497
kroB100.tsp 22141 26809
kroB100.tsp 22141 27110
kroB100.tsp 22141 24916
kroC100.tsp 20749 28822
kroC100.tsp 20749 27537
kroC100.tsp 20749 24201
kroC100.tsp 20749 29467
kroC100.tsp 20749 26386
kroC100.tsp 20749 24719
kroC100.tsp 20749 24549
kroC100.tsp 20749 29830
kroC100.tsp 20749 27479
kroC100.tsp 20749 28455
kroC100.tsp 20749 24660
kroC100.tsp 20749 25817
kroC100.tsp 20749 26188
kroC100.tsp 20749 27258
kroC100.tsp 20749 27699
kroC100.tsp 20749 25179
kroC100.tsp 20749 27200
kroC100.tsp 20749 26493
kroC100.tsp 20749 28514
kroC100.tsp 20749 22929
kroC100.tsp 20749 26988
kroC100.tsp 20749 27285
kroC100.tsp 20749 28402
kroC100.tsp 20749 27290
kroC100.tsp 20749 24304
kroC100.tsp 20749 25584
kroC100.tsp 20749 25220
kroC100.tsp 20749 26143
kroC100.tsp 20749 27396
kroC100.tsp 20749 26064
kroC100.tsp 20749 24407
kroC100.tsp 20749 25235
kroC100.tsp 20749 25465
kroC100.tsp 20749 26724
kroC100.tsp 20749 23910
kroC100.tsp 20749 23905
kroC100.tsp 20749 27354
kroC100.tsp 20749 27149
kroC100.tsp 20749 23934
kroC100.tsp 20749 28137
kroC100.tsp 20749 26854
kroC100.tsp 20749 27027
kroC100.tsp 20749 24328
kroC100.tsp 20749 27786
kroC100.tsp 20749 25441
kroC100.tsp 20749 23872
kroC100.tsp 20749 28769
kroC100.tsp 20749 25924
kroC100.tsp 20749 26511
kroC100.tsp 20749 25257
kroD100.tsp 21294 26904
kroD100.tsp 21294 24464
kroD100.tsp 21294 25533
kroD100.tsp 21294 26572
kroD100.tsp 21294 29920
kroD100.tsp 21294 25511
kroD100.tsp 21294 25909
kroD100.tsp 21294 26079
kroD100.tsp 21294 25198
kroD100.tsp 21294 27810
kroD100.tsp 21294 25628
kroD100.tsp 21294 25574
kroD100.tsp 21294 25758
kroD100.tsp 21294 25937
kroD100.tsp 21294 25339
kroD100.tsp 21294 26214
kroD100.tsp 21294 25144
kroD100.tsp 21294 26585
kroD100.tsp 21294 27374
kroD100.tsp 21294 26729
kroD100.tsp 21294 27819
kroD100.tsp 21294 26070
kroD100.tsp 21294 24781
kroD100.tsp 21294 24179
kroD100.tsp 21294 29846
kroD100.tsp 21294 25367
kroD100.tsp 21294 26353
kroD100.tsp 21294 27105
kroD100.tsp 21294 26462
kroD100.tsp 21294 28296
kroD100.tsp 21294 30041
kroD100.tsp 21294 25573
kroD100.tsp 21294 30413
kroD100.tsp 21294 25860
kroD100.tsp 21294 27476
kroD100.tsp 21294 24433
kroD100.tsp 21294 26364
kroD100.tsp 21294 26022
kroD100.tsp 21294 25170
kroD100.tsp 21294 24978
kroD100.tsp 21294 26429
kroD100.tsp 21294 27869
kroD100.tsp 21294 26627
kroD100.tsp 21294 26720
kroD100.tsp 21294 26959
kroD100.tsp 21294 25985
kroD100.tsp 21294 26054
kroD100.tsp 21294 25080
kroD100.tsp 21294 26611
kroD100.tsp 21294 25021
kroE100.tsp 22068 29971
kroE100.tsp 22068 25303
kroE100.tsp 22068 29259
kroE100.tsp 22068 28438
