problem opt_cost calc_cost
kroE100.tsp 22068 30008
kroE100.tsp 22068 30912
kroE100.tsp 22068 26815
kroE100.tsp 22068 32634
kroE100.tsp 22068 26171
kroE100.tsp 22068 28894
kroE100.tsp 22068 29412
kroE100.tsp 22068 27365
kroE100.tsp 22068 27355
kroE100.tsp 22068 27101
kroE100.tsp 22068 27123
kroE100.tsp 22068 26019
kroE100.tsp 22068 25470
kroE100.tsp 22068 26441
kroE100.tsp 22068 28121
kroE100.tsp 22068 28378
kroE100.tsp 22068 26862
kroE100.tsp 22068 28580
kroE100.tsp 22068 27290
kroE100.tsp 22068 28293
kroE100.tsp 22068 26482
kroE100.tsp 22068 26523
kroE100.tsp 22068 29004
kroE100.tsp 22068 27446
kroE100.tsp 22068 27407
kroE100.tsp 22068 27602
kroE100.tsp 22068 27824
kroE100.tsp 22068 28116
kroE100.tsp 22068 29217
kroE100.tsp 22068 28288
kroE100.tsp 22068 28523
kroE100.tsp 22068 28984
kroE100.tsp 22068 28672
kroE100.tsp 22068 28983
kroE100.tsp 22068 26121
kroE100.tsp 22068 26786
kroE100.tsp 22068 24671
kroE100.tsp 22068 26931
kroE100.tsp 22068 30176
kroE100.tsp 22068 29695
kroE100.tsp 22068 26761
kroE100.tsp 22068 27342
rd100.tsp 7910 10288
rd100.tsp 7910 9949
rd100.tsp 7910 9397
rd100.tsp 7910 10533
rd100.tsp 7910 9312
rd100.tsp 7910 9848
rd100.tsp 7910 9639
rd100.tsp 7910 8903
rd100.tsp 7910 9126
rd100.tsp 7910 9579
rd100.tsp 7910 10210
rd100.tsp 7910 10996
rd100.tsp 7910 9583
rd100.tsp 7910 9475
rd100.tsp 7910 10290
rd100.tsp 7910 9795
rd100.tsp 7910 10030
rd100.tsp 7910 10483
rd100.tsp 7910 9994
rd100.tsp 7910 9411
rd100.tsp 7910 9777
rd100.tsp 7910 10200
rd100.tsp 7910 10155
rd100.tsp 7910 10096
rd100.tsp 7910 11053
rd100.tsp 7910 10162
rd100.tsp 7910 10275
rd100.tsp 7910 9863
rd100.tsp 7910 9512
rd100.tsp 7910 10109
rd100.tsp 7910 9814
rd100.tsp 7910 10173
rd100.tsp 7910 9717
rd100.tsp 7910 9920
rd100.tsp 7910 10191
rd100.tsp 7910 9358
rd100.tsp 7910 10935
rd100.tsp 7910 10396
rd100.tsp 7910 11015
rd100.tsp 7910 9969
rd100.tsp 7910 10211
rd100.tsp 7910 9667
rd100.tsp 7910 10763
rd100.tsp 7910 10783
rd100.tsp 7910 9919
rd100.tsp 7910 10506
rd100.tsp 7910 9404
rd100.tsp 7910 10076
rd100.tsp 7910 9333
rd100.tsp 7910 10182
eil101.tsp 629 2815
eil101.tsp 629 759
eil101.tsp 629 2843
eil101.tsp 629 2852
eil101.tsp 629 2719
eil101.tsp 629 2878
eil101.tsp 629 748
eil101.tsp 629 2848
eil101.tsp 629 785
eil101.tsp 629 2953
eil101.tsp 629 2657
eil101.tsp 629 2959
eil101.tsp 629 2727
eil101.tsp 629 2746
eil101.tsp 629 2981
eil101.tsp 629 2853
eil101.tsp 629 2451
eil101.tsp 629 774
eil101.tsp 629 731
eil101.tsp 629 742
eil101.tsp 629 855
eil101.tsp 629 2738
eil101.tsp 629 2832
eil101.tsp 629 829
eil101.tsp 629 2674
eil101.tsp 629 2857
eil101.tsp 629 756
eil101.tsp 629 784
eil101.tsp 629 2857
eil101.tsp 629 2874
eil101.tsp 629 2536
eil101.tsp 629 2679
eil101.tsp 629 771
eil101.tsp 629 847
eil101.tsp 629 863
eil101.tsp 629 775
eil101.tsp 629 2724
eil101.tsp 629 2955
eil101.tsp 629 809
eil101.tsp 629 864
eil101.tsp 629 2799
eil101.tsp 629 778
eil101.tsp 629 2620
eil101.tsp 629 792
eil101.tsp 629 2389
eil101.tsp 629 865
eil101.tsp 629 784
eil101.tsp 629 2979
eil101.tsp 629 798
eil101.tsp 629 745
lin105.tsp 14379 19822
lin105.tsp 14379 18081
lin105.tsp 14379 19138
lin105.tsp 14379 19280
lin105.tsp 14379 18661
lin105.tsp 14379 18176
lin105.tsp 14379 18553
lin105.tsp 14379 19035
lin105.tsp 14379 17740
lin105.tsp 14379 18684
lin105.tsp 14379 17478
lin105.tsp 14379 20353
lin105.tsp 14379 17175
lin105.tsp 14379 23096
lin105.tsp 14379 17581
lin105.tsp 14379 18441
lin105.tsp 14379 20043
lin105.tsp 14379 19213
lin105.tsp 14379 18260
lin105.tsp 14379 18259
lin105.tsp 14379 20108
lin105.tsp 14379 19185
lin105.tsp 14379 19045
lin105.tsp 14379 17465
lin105.tsp 14379 17906
lin105.tsp 14379 18938
lin105.tsp 14379 19666
lin105.tsp 14379 21206
lin105.tsp 14379 19347
lin105.tsp 14379 19018
lin105.tsp 14379 19312
lin105.tsp 14379 17420
lin105.tsp 14379 18264
lin105.tsp 14379 21444
lin105.tsp 14379 19120
lin105.tsp 14379 18563
lin105.tsp 14379 21605
lin105.tsp 14379 17816
lin105.tsp 14379 17342
lin105.tsp 14379 17925
lin105.tsp 14379 19034
lin105.tsp 14379 17230
lin105.tsp 14379 20991
lin105.tsp 14379 19144
lin105.tsp 14379 20546
lin105.tsp 14379 18408
lin105.tsp 14379 19975
lin105.tsp 14379 18334
lin105.tsp 14379 20031
lin105.tsp 14379 19915
pr107.tsp 44303 54552
pr107.tsp 44303 56827
pr107.tsp 44303 55336
pr107.tsp 44303 51185
pr107.tsp 44303 53095
pr107.tsp 44303 53643
pr107.tsp 44303 51960
pr107.tsp 44303 57117
pr107.tsp 44303 65322
pr107.tsp 44303 52740
pr107.tsp 44303 50444
pr107.tsp 44303 52570
pr107.tsp 44303 52306
pr107.tsp 44303 48899
pr107.tsp 44303 52574
pr107.tsp 44303 58812
pr107.tsp 44303 66430
pr107.tsp 44303 49528
pr107.tsp 44303 52811
pr107.tsp 44303 53874
pr107.tsp 44303 51376
pr107.tsp 44303 67208
pr107.tsp 44303 50298
pr107.tsp 44303 51647
pr107.tsp 44303 53564
pr107.tsp 44303 53040
pr107.tsp 44303 53445
pr107.tsp 44303 54194
pr107.tsp 44303 52126
pr107.tsp 44303 51969
pr107.tsp 44303 55712
pr107.tsp 44303 50505
pr107.tsp 44303 53727
pr107.tsp 44303 52151
pr107.tsp 44303 60135
pr107.tsp 44303 53886
pr107.tsp 44303 56104
pr107.tsp 44303 55895
pr107.tsp 44303 53454
pr107.tsp 44303 51863
pr107.tsp 44303 54965
pr107.tsp 44303 64519
pr107.tsp 44303 53557
pr107.tsp 44303 53555
pr107.tsp 44303 69237
pr107.tsp 44303 56605
pr107.tsp 44303 52073
pr107.tsp 44303 52839
pr107.tsp 44303 48647
pr107.tsp 44303 50223
gr120.tsp 6942 9200
gr120.tsp 6942 8886
gr120.tsp 6942 8961
gr120.tsp 6942 8947
gr120.tsp 6942 9600
gr120.tsp 6942 8062
gr120.tsp 6942 9897
gr120.tsp 6942 8628
gr120.tsp 6942 8660
gr120.tsp 6942 9289
gr120.tsp 6942 7979
gr120.tsp 6942 8694
gr120.tsp 6942 8809
gr120.tsp 6942 9620
gr120.tsp 6942 8982
gr120.tsp 6942 8689
gr120.tsp 6942 8634
gr120.tsp 6942 8667
gr120.tsp 6942 9397
gr120.tsp 6942 8604
gr120.tsp 6942 8512
gr120.tsp 6942 9469
gr120.tsp 6942 8929
gr120.tsp 6942 9000
gr120.tsp 6942 9486
gr120.tsp 6942 8938
gr120.tsp 6942 9420
gr120.tsp 6942 8942
gr120.tsp 6942 9230
gr120.tsp 6942 8927
gr120.tsp 6942 8607
gr120.tsp 6942 9060
gr120.tsp 6942 8636
gr120.tsp 6942 8734
gr120.tsp 6942 8538
gr120.tsp 6942 8417
gr120.tsp 6942 8706
gr120.tsp 6942 8723
gr120.tsp 6942 8561
gr120.tsp 6942 8519
gr120.tsp 6942 9539
gr120.tsp 6942 9382
gr120.tsp 6942 9196
gr120.tsp 6942 8758
gr120.tsp 6942 9223
gr120.tsp 6942 8007
gr120.tsp 6942 8590
gr120.tsp 6942 8689
gr120.tsp 6942 9199
gr120.tsp 6942 8353
pr124.tsp 59030 89764
pr124.tsp 59030 82441
pr124.tsp 59030 88350
pr124.tsp 59030 87066
pr124.tsp 59030 78903
pr124.tsp 59030 80244
pr124.tsp 59030 101001
pr124.tsp 59030 87979
pr124.tsp 59030 86389
pr124.tsp 59030 74331
pr124.tsp 59030 72325
pr124.tsp 59030 79805
pr124.tsp 59030 83545
pr124.tsp 59030 84668
pr124.tsp 59030 84128
pr124.tsp 59030 85058
pr124.tsp 59030 93555
pr124.tsp 59030 94336
pr124.tsp 59030 73372
pr124.tsp 59030 76571
pr124.tsp 59030 72499
pr124.tsp 59030 75457
pr124.tsp 59030 93505
pr124.tsp 59030 87741
pr124.tsp 59030 78441
pr124.tsp 59030 84423
pr124.tsp 59030 70794
pr124.tsp 59030 74843
pr124.tsp 59030 88987
pr124.tsp 59030 88873
pr124.tsp 59030 90637
pr124.tsp 59030 85049
pr124.tsp 59030 78201
pr124.tsp 59030 88820
pr124.tsp 59030 89478
pr124.tsp 59030 76983
pr124.tsp 59030 92105
pr124.tsp 59030 87512
pr124.tsp 59030 88955
pr124.tsp 59030 83241
pr124.tsp 59030 76872
pr124.tsp 59030 85325
pr124.tsp 59030 85882
pr124.tsp 59030 100913
pr124.tsp 59030 78986
pr124.tsp 59030 88707
pr124.tsp 59030 78048
pr124.tsp 59030 86216
pr124.tsp 59030 74553
pr124.tsp 59030 82849
kro124p.atsp 36230 58333
kro124p.atsp 36230 59223
kro124p.atsp 36230 67554
kro124p.atsp 36230 69344
kro124p.atsp 36230 59672
kro124p.atsp 36230 59067
kro124p.atsp 36230 62785
kro124p.atsp 36230 58488
kro124p.atsp 36230 64392
kro124p.atsp 36230 60138
kro124p.atsp 36230 65903
kro124p.atsp 36230 60546
kro124p.atsp 36230 88747
kro124p.atsp 36230 63052
kro124p.atsp 36230 67470
kro124p.atsp 36230 56992
kro124p.atsp 36230 60362
kro124p.atsp 36230 67314
kro124p.atsp 36230 76006
kro124p.atsp 36230 61927
kro124p.atsp 36230 64329
kro124p.atsp 36230 64167
kro124p.atsp 36230 54254
kro124p.atsp 36230 66023
kro124p.atsp 36230 62859
kro124p.atsp 36230 56807
kro124p.atsp 36230 62997
kro124p.atsp 36230 54280
kro124p.atsp 36230 59185
kro124p.atsp 36230 72158
kro124p.atsp 36230 68020
kro124p.atsp 36230 64499
kro124p.atsp 36230 57417
kro124p.atsp 36230 74688
kro124p.atsp 36230 68250
kro124p.atsp 36230 67974
kro124p.atsp 36230 65776
kro124p.atsp 36230 55423
kro124p.atsp 36230 67102
kro124p.atsp 36230 61561
kro124p.atsp 36230 62118
kro124p.atsp 36230 69131
kro124p.atsp 36230 61977
kro124p.atsp 36230 70519
kro124p.atsp 36230 68837
kro124p.atsp 36230 58370
kro124p.atsp 36230 82135
kro124p.atsp 36230 64391
kro124p.atsp 36230 78871
kro124p.atsp 36230 65978
bier127.tsp 118282 157441
bier127.tsp 118282 153323
bier127.tsp 118282 145740
bier127.tsp 118282 150119
bier127.tsp 118282 144559
bier127.tsp 118282 159525
bier127.tsp 118282 161177
bier127.tsp 118282 162379
bier127.tsp 118282 169022
bier127.tsp 118282 164614
bier127.tsp 118282 165938
bier127.tsp 118282 156726
bier127.tsp 118282 161453
bier127.tsp 118282 166838
bier127.tsp 118282 158841
bier127.tsp 118282 146667
bier127.tsp 118282 163783
bier127.tsp 118282 144673
bier127.tsp 118282 152907
bier127.tsp 118282 145172
bier127.tsp 118282 151453
bier127.tsp 118282 167081
bier127.tsp 118282 141992
bier127.tsp 118282 151162
bier127.tsp 118282 138614
bier127.tsp 118282 154373
bier127.tsp 118282 150805
bier127.tsp 118282 139863
bier127.tsp 118282 156513
bier127.tsp 118282 155919
bier127.tsp 118282 140984
bier127.tsp 118282 146837
bier127.tsp 118282 153369
bier127.tsp 118282 165985
bier127.tsp 118282 153261
bier127.tsp 118282 152463
bier127.tsp 118282 149427
bier127.tsp 118282 157177
bier127.tsp 118282 148281
bier127.tsp 118282 155754
bier127.tsp 118282 148003
bier127.tsp 118282 139382
bier127.tsp 118282 160258
bier127.tsp 118282 169840
bier127.tsp 118282 146956
bier127.tsp 118282 138902
bier127.tsp 118282 151711
bier127.tsp 118282 170941
bier127.tsp 118282 168876
bier127.tsp 118282 159201
ch130.tsp 6110 7718
ch130.tsp 6110 8702
ch130.tsp 6110 7700
ch130.tsp 6110 7649
ch130.tsp 6110 8401
ch130.tsp 6110 8031
ch130.tsp 6110 8420
ch130.tsp 6110 9149
ch130.tsp 6110 8554
ch130.tsp 6110 8196
ch130.tsp 6110 8444
ch130.tsp 6110 8751
ch130.tsp 6110 7465
ch130.tsp 6110 7939
ch130.tsp 6110 7263
ch130.tsp 6110 7631
ch130.tsp 6110 8185
ch130.tsp 6110 7676
ch130.tsp 6110 7292
ch130.tsp 6110 7840
ch130.tsp 6110 8586
ch130.tsp 6110 7581
ch130.tsp 6110 9488
ch130.tsp 6110 7685
ch130.tsp 6110 8852
ch130.tsp 6110 8285
ch130.tsp 6110 7918
ch130.tsp 6110 7851
ch130.tsp 6110 8683
ch130.tsp 6110 7325
ch130.tsp 6110 7928
ch130.tsp 6110 8385
ch130.tsp 6110 8063
ch130.tsp 6110 7642
ch130.tsp 6110 7891
ch130.tsp 6110 8917
ch130.tsp 6110 8204
ch130.tsp 6110 7729
ch130.tsp 6110 8188
ch130.tsp 6110 9310
ch130.tsp 6110 8906
ch130.tsp 6110 8017
ch130.tsp 6110 8109
ch130.tsp 6110 7203
ch130.tsp 6110 7664
ch130.tsp 6110 8038
ch130.tsp 6110 7872
ch130.tsp 6110 7514
ch130.tsp 6110 8853
ch130.tsp 6110 7966
pr136.tsp 96772 129069
pr136.tsp 96772 130752
pr136.tsp 96772 123109
pr136.tsp 96772 124176
pr136.tsp 96772 136765
pr136.tsp 96772 137652
pr136.tsp 96772 118426
pr136.tsp 96772 121629
pr136.tsp 96772 142799
pr136.tsp 96772 123958
pr136.tsp 96772 123454
pr136.tsp 96772 122816
pr136.tsp 96772 126945
pr136.tsp 96772 144537
pr136.tsp 96772 131032
pr136.tsp 96772 135564
pr136.tsp 96772 126604
pr136.tsp 96772 133486
pr136.tsp 96772 118334
pr136.tsp 96772 128879
pr136.tsp 96772 139252
pr136.tsp 96772 131425
pr136.tsp 96772 133462
pr136.tsp 96772 138722
pr136.tsp 96772 121132
pr136.tsp 96772 141155
pr136.tsp 96772 150900
pr136.tsp 96772 131342
pr136.tsp 96772 159798
pr136.tsp 96772 134908
pr136.tsp 96772 126186
pr136.tsp 96772 131035
pr136.tsp 96772 129076
pr136.tsp 96772 117241
pr136.tsp 96772 133434
pr136.tsp 96772 129688
pr136.tsp 96772 132151
pr136.tsp 96772 124412
pr136.tsp 96772 115736
pr136.tsp 96772 120827
pr136.tsp 96772 129203
pr136.tsp 96772 131829
pr136.tsp 96772 133478
pr136.tsp 96772 129184
pr136.tsp 96772 128111
pr136.tsp 96772 124778
pr136.tsp 96772 129501
pr136.tsp 96772 123244
pr136.tsp 96772 138204
pr136.tsp 96772 129272
gr137.tsp 69853 89422
gr137.tsp 69853 96975
gr137.tsp 69853 89873
gr137.tsp 69853 83728
gr137.tsp 69853 86518
gr137.tsp 69853 92573
gr137.tsp 69853 97687
gr137.tsp 69853 100131
gr137.tsp 69853 90238
gr137.tsp 69853 92260
gr137.tsp 69853 90382
gr137.tsp 69853 87335
gr137.tsp 69853 125313
gr137.tsp 69853 88802
gr137.tsp 69853 87832
gr137.tsp 69853 108921
gr137.tsp 69853 91214
gr137.tsp 69853 89580
gr137.tsp 69853 94104
gr137.tsp 69853 92370
gr137.tsp 69853 92090
gr137.tsp 69853 93963
gr137.tsp 69853 92734
gr137.tsp 69853 101459
gr137.tsp 69853 97020
gr137.tsp 69853 97157
gr137.tsp 69853 99562
gr137.tsp 69853 100165
gr137.tsp 69853 92472
gr137.tsp 69853 91447
gr137.tsp 69853 83027
gr137.tsp 69853 102581
gr137.tsp 69853 93639
gr137.tsp 69853 94380
gr137.tsp 69853 86410
gr137.tsp 69853 92880
gr137.tsp 69853 90608
gr137.tsp 69853 96210
gr137.tsp 69853 85915
gr137.tsp 69853 92348
gr137.tsp 69853 88921
gr137.tsp 69853 89637
gr137.tsp 69853 92533
gr137.tsp 69853 115871
gr137.tsp 69853 120430
gr137.tsp 69853 94932
gr137.tsp 69853 104781
gr137.tsp 69853 92375
gr137.tsp 69853 119197
gr137.tsp 69853 107696
pr144.tsp 58537 93411
pr144.tsp 58537 80647
pr144.tsp 58537 100099
pr144.tsp 58537 73932
pr144.tsp 58537 86394
pr144.tsp 58537 95585
pr144.tsp 58537 90251
pr144.tsp 58537 91064
pr144.tsp 58537 103376
pr144.tsp 58537 94735
pr144.tsp 58537 99391
pr144.tsp 58537 80021
pr144.tsp 58537 99140
pr144.tsp 58537 80537
pr144.tsp 58537 82408
pr144.tsp 58537 81991
pr144.tsp 58537 85105
pr144.tsp 58537 94476
pr144.tsp 58537 100265
pr144.tsp 58537 85810
pr144.tsp 58537 88536
pr144.tsp 58537 84486
pr144.tsp 58537 92540
pr144.tsp 58537 79610
pr144.tsp 58537 76644
pr144.tsp 58537 87314
pr144.tsp 58537 79463
pr144.tsp 58537 82764
pr144.tsp 58537 102411
pr144.tsp 58537 127085
pr144.tsp 58537 91976
pr144.tsp 58537 87853
pr144.tsp 58537 96410
pr144.tsp 58537 92591
pr144.tsp 58537 87665
pr144.tsp 58537 81468
pr144.tsp 58537 74119
pr144.tsp 58537 92802
pr144.tsp 58537 91520
pr144.tsp 58537 88243
pr144.tsp 58537 80629
pr144.tsp 58537 90112
pr144.tsp 58537 94339
pr144.tsp 58537 84988
pr144.tsp 58537 89253
pr144.tsp 58537 89624
pr144.tsp 58537 94987
pr144.tsp 58537 85081
pr144.tsp 58537 86780
pr144.tsp 58537 86888
ch150.tsp 6528 9338
ch150.tsp 6528 10364
ch150.tsp 6528 9246
ch150.tsp 6528 9888
ch150.tsp 6528 9971
ch150.tsp 6528 8897
ch150.tsp 6528 9860
ch150.tsp 6528 9347
ch150.tsp 6528 9672
ch150.tsp 6528 8930
ch150.tsp 6528 9171
ch150.tsp 6528 9636
ch150.tsp 6528 9315
ch150.tsp 6528 8941
ch150.tsp 6528 9958
ch150.tsp 6528 9907
ch150.tsp 6528 9409
ch150.tsp 6528 9485
ch150.tsp 6528 8750
ch150.tsp 6528 9654
ch150.tsp 6528 8683
ch150.tsp 6528 9294
ch150.tsp 6528 9413
ch150.tsp 6528 10966
ch150.tsp 6528 9453
ch150.tsp 6528 9189
ch150.tsp 6528 9554
ch150.tsp 6528 8785
ch150.tsp 6528 9322
ch150.tsp 6528 8646
ch150.tsp 6528 9493
ch150.tsp 6528 8975
ch150.tsp 6528 9235
ch150.tsp 6528 9021
ch150.tsp 6528 9731
ch150.tsp 6528 9471
ch150.tsp 6528 10915
ch150.tsp 6528 8949
ch150.tsp 6528 9517
ch150.tsp 6528 9357
ch150.tsp 6528 10273
ch150.tsp 6528 9453
ch150.tsp 6528 9151
ch150.tsp 6528 8714
ch150.tsp 6528 8292
ch150.tsp 6528 8064
ch150.tsp 6528 9191
ch150.tsp 6528 9832
ch150.tsp 6528 9521
ch150.tsp 6528 10135
kroA150.tsp 26524 37531
kroA150.tsp 26524 37498
kroA150.tsp 26524 36487
kroA150.tsp 26524 37349
kroA150.tsp 26524 36354
kroA150.tsp 26524 40060
kroA150.tsp 26524 37149
kroA150.tsp 26524 36582
kroA150.tsp 26524 35605
kroA150.tsp 26524 36770
kroA150.tsp 26524 35015
kroA150.tsp 26524 37313
kroA150.tsp 26524 35432
kroA150.tsp 26524 35216
kroA150.tsp 26524 37903
kroA150.tsp 26524 37501
kroA150.tsp 26524 40632
kroA150.tsp 26524 38424
kroA150.tsp 26524 35329
kroA150.tsp 26524 37964
kroA150.tsp 26524 35481
kroA150.tsp 26524 35244
kroA150.tsp 26524 42622
kroA150.tsp 26524 37286
kroA150.tsp 26524 36308
kroA150.tsp 26524 37529
kroA150.tsp 26524 35851
kroA150.tsp 26524 45948
kroA150.tsp 26524 39509
kroA150.tsp 26524 40974
kroA150.tsp 26524 34301
kroA150.tsp 26524 35092
kroA150.tsp 26524 36116
kroA150.tsp 26524 37320
kroA150.tsp 26524 38266
kroA150.tsp 26524 36062
kroA150.tsp 26524 37573
kroA150.tsp 26524 35438
kroA150.tsp 26524 36829
kroA150.tsp 26524 44698
kroA150.tsp 26524 38919
kroA150.tsp 26524 38834
kroA150.tsp 26524 36562
kroA150.tsp 26524 40505
kroA150.tsp 26524 33974
kroA150.tsp 26524 37888
kroA150.tsp 26524 37716
kroA150.tsp 26524 36623
kroA150.tsp 26524 34181
kroA150.tsp 26524 35778
kroB150.tsp 26130 36528
kroB150.tsp 26130 33684
kroB150.tsp 26130 35067
kroB150.tsp 26130 35003
kroB150.tsp 26130 38856
kroB150.tsp 26130 38614
kroB150.tsp 26130 37340
kroB150.tsp 26130 31964
kroB150.tsp 26130 34269
kroB150.tsp 26130 34623
kroB150.tsp 26130 37880
kroB150.tsp 26130 35454
kroB150.tsp 26130 33572
kroB150.tsp 26130 34640
kroB150.tsp 26130 35213
kroB150.tsp 26130 34443
kroB150.tsp 26130 34490
kroB150.tsp 26130 39872
kroB150.tsp 26130 37912
kroB150.tsp 26130 34502
kroB150.tsp 26130 36494
kroB150.tsp 26130 35075
kroB150.tsp 26130 35732
kroB150.tsp 26130 36044
kroB150.tsp 26130 34353
kroB150.tsp 26130 38941
kroB150.tsp 26130 40224
kroB150.tsp 26130 38880
kroB150.tsp 26130 38621
kroB150.tsp 26130 37787
kroB150.tsp 26130 37806
kroB150.tsp 26130 36004
kroB150.tsp 26130 33375
kroB150.tsp 26130 35768
kroB150.tsp 26130 35678
kroB150.tsp 26130 38639
kroB150.tsp 26130 37524
kroB150.tsp 26130 34928
kroB150.tsp 26130 37798
kroB150.tsp 26130 37375
kroB150.tsp 26130 37367
kroB150.tsp 26130 37335
kroB150.tsp 26130 41239
kroB150.tsp 26130 33570
kroB150.tsp 26130 36907
kroB150.tsp 26130 38673
kroB150.tsp 26130 37190
kroB150.tsp 26130 33556
kroB150.tsp 26130 34599
kroB150.tsp 26130 32754
pr152.tsp 73682 106310
pr152.tsp 73682 94705
pr152.tsp 73682 110365
pr152.tsp 73682 111308
pr152.tsp 73682 122956
pr152.tsp 73682 89132
pr152.tsp 73682 111522
pr152.tsp 73682 99718
pr152.tsp 73682 111461
pr152.tsp 73682 96283
pr152.tsp 73682 128563
pr152.tsp 73682 104492
pr152.tsp 73682 101755
pr152.tsp 73682 96568
pr152.tsp 73682 110976
pr152.tsp 73682 99194
pr152.tsp 73682 127162
pr152.tsp 73682 117028
pr152.tsp 73682 102875
pr152.tsp 73682 91323
pr152.tsp 73682 88972
pr152.tsp 73682 128681
pr152.tsp 73682 115104
pr152.tsp 73682 98802
pr152.tsp 73682 105553
pr152.tsp 73682 128098
pr152.tsp 73682 115164
pr152.tsp 73682 98299
pr152.tsp 73682 105392
pr152.tsp 73682 93454
pr152.tsp 73682 106047
pr152.tsp 73682 108325
pr152.tsp 73682 107637
pr152.tsp 73682 116407
pr152.tsp 73682 95633
pr152.tsp 73682 101767
pr152.tsp 73682 97821
pr152.tsp 73682 113293
pr152.tsp 73682 94595
pr152.tsp 73682 100358
pr152.tsp 73682 104450
pr152.tsp 73682 111215
pr152.tsp 73682 103407
pr152.tsp 73682 88361
pr152.tsp 73682 127628
pr152.tsp 73682 103570
pr152.tsp 73682 91974
pr152.tsp 73682 93894
pr152.tsp 73682 127177
pr152.tsp 73682 90686
u159.tsp 42080 70230
u159.tsp 42080 60176
u159.tsp 42080 68834
u159.tsp 42080 74430
u159.tsp 42080 63456
u159.tsp 42080 62941
u159.tsp 42080 62362
u159.tsp 42080 67526
u159.tsp 42080 71603
u159.tsp 42080 64013
u159.tsp 42080 76518
u159.tsp 42080 67666
u159.tsp 42080 60973
u159.tsp 42080 70869
u159.tsp 42080 59959
u159.tsp 42080 62891
u159.tsp 42080 58705
u159.tsp 42080 59886
u159.tsp 42080 66512
u159.tsp 42080 56737
u159.tsp 42080 60411
u159.tsp 42080 54899
u159.tsp 42080 63120
u159.tsp 42080 61849
u159.tsp 42080 58573
u159.tsp 42080 62185
u159.tsp 42080 66063
u159.tsp 42080 63422
u159.tsp 42080 61530
u159.tsp 42080 58620
u159.tsp 42080 67719
u159.tsp 42080 58095
u159.tsp 42080 67236
u159.tsp 42080 67530
u159.tsp 42080 57832
u159.tsp 42080 63960
u159.tsp 42080 60614
u159.tsp 42080 60821
u159.tsp 42080 69998
u159.tsp 42080 67913
u159.tsp 42080 66154
u159.tsp 42080 66840
u159.tsp 42080 67471
u159.tsp 42080 68383
u159.tsp 42080 73348
u159.tsp 42080 61441
u159.tsp 42080 58133
u159.tsp 42080 68132
u159.tsp 42080 60206
u159.tsp 42080 59708
ftv170.atsp 2755 13371
ftv170.atsp 2755 12427
ftv170.atsp 2755 14944
ftv170.atsp 2755 13011
ftv170.atsp 2755 13761
ftv170.atsp 2755 15078
ftv170.atsp 2755 14112
ftv170.atsp 2755 13958
ftv170.atsp 2755 12803
ftv170.atsp 2755 12248
ftv170.atsp 2755 14022
ftv170.atsp 2755 15306
ftv170.atsp 2755 13323
ftv170.atsp 2755 14475
ftv170.atsp 2755 13058
ftv170.atsp 2755 12614
ftv170.atsp 2755 14188
ftv170.atsp 2755 13735
ftv170.atsp 2755 13658
ftv170.atsp 2755 12821
ftv170.atsp 2755 12113
ftv170.atsp 2755 13643
ftv170.atsp 2755 13659
ftv170.atsp 2755 12993
ftv170.atsp 2755 12209
ftv170.atsp 2755 14163
ftv170.atsp 2755 12813
ftv170.atsp 2755 14201
ftv170.atsp 2755 14597
ftv170.atsp 2755 15537
ftv170.atsp 2755 11840
ftv170.atsp 2755 14434
ftv170.atsp 2755 14719
ftv170.atsp 2755 12488
ftv170.atsp 2755 14531
ftv170.atsp 2755 13176
ftv170.atsp 2755 12965
ftv170.atsp 2755 12979
ftv170.atsp 2755 13388
ftv170.atsp 2755 12029
ftv170.atsp 2755 14615
ftv170.atsp 2755 13202
ftv170.atsp 2755 12493
ftv170.atsp 2755 13315
ftv170.atsp 2755 14367
ftv170.atsp 2755 14017
ftv170.atsp 2755 12427
ftv170.atsp 2755 13885
ftv170.atsp 2755 13428
ftv170.atsp 2755 12773
si175.tsp 21407 24213
si175.tsp 21407 23782
si175.tsp 21407 23746
si175.tsp 21407 22766
si175.tsp 21407 23019
si175.tsp 21407 23623
si175.tsp 21407 23560
si175.tsp 21407 22840
si175.tsp 21407 23456
si175.tsp 21407 24305
si175.tsp 21407 23670
si175.tsp 21407 24386
si175.tsp 21407 23563
si175.tsp 21407 24841
si175.tsp 21407 23691
si175.tsp 21407 23391
si175.tsp 21407 23389
si175.tsp 21407 22967
si175.tsp 21407 23556
si175.tsp 21407 23562
si175.tsp 21407 23377
si175.tsp 21407 23238
si175.tsp 21407 23875
si175.tsp 21407 23294
si175.tsp 21407 23976
si175.tsp 21407 23518
si175.tsp 21407 23836
si175.tsp 21407 23418
si175.tsp 21407 23749
si175.tsp 21407 23947
si175.tsp 21407 23241
si175.tsp 21407 24683
si175.tsp 21407 23495
si175.tsp 21407 23637
si175.tsp 21407 24256
si175.tsp 21407 23678
si175.tsp 21407 23115
si175.tsp 21407 24023
si175.tsp 21407 24507
si175.tsp 21407 23483
si175.tsp 21407 23120
si175.tsp 21407 24134
si175.tsp 21407 24103
si175.tsp 21407 23286
si175.tsp 21407 23182
si175.tsp 21407 23932
si175.tsp 21407 25141
si175.tsp 21407 23291
si175.tsp 21407 23671
si175.tsp 21407 23585
brg180.tsp 1950 4210
brg180.tsp 1950 15010
