problem opt_cost calc_cost
gr48.tsp 5046 5274
gr48.tsp 5046 5230
gr48.tsp 5046 5465
gr48.tsp 5046 5408
gr48.tsp 5046 5163
gr48.tsp 5046 5329
gr48.tsp 5046 5375
gr48.tsp 5046 5325
gr48.tsp 5046 5402
gr48.tsp 5046 5353
gr48.tsp 5046 5258
gr48.tsp 5046 5258
gr48.tsp 5046 5210
gr48.tsp 5046 5335
gr48.tsp 5046 5577
gr48.tsp 5046 5206
gr48.tsp 5046 5159
hk48.tsp 11461 12482
hk48.tsp 11461 12003
hk48.tsp 11461 11995
hk48.tsp 11461 12093
hk48.tsp 11461 11832
hk48.tsp 11461 11836
hk48.tsp 11461 12469
hk48.tsp 11461 11687
hk48.tsp 11461 11929
hk48.tsp 11461 12070
hk48.tsp 11461 12220
hk48.tsp 11461 12432
hk48.tsp 11461 12355
hk48.tsp 11461 12014
hk48.tsp 11461 12085
hk48.tsp 11461 12017
hk48.tsp 11461 12651
hk48.tsp 11461 12102
hk48.tsp 11461 12203
hk48.tsp 11461 12244
hk48.tsp 11461 11725
hk48.tsp 11461 11863
hk48.tsp 11461 12097
hk48.tsp 11461 12049
hk48.tsp 11461 12477
hk48.tsp 11461 12181
hk48.tsp 11461 12277
hk48.tsp 11461 12424
hk48.tsp 11461 11989
hk48.tsp 11461 12382
hk48.tsp 11461 12836
hk48.tsp 11461 12130
hk48.tsp 11461 11826
hk48.tsp 11461 12408
hk48.tsp 11461 12336
hk48.tsp 11461 12347
hk48.tsp 11461 12413
hk48.tsp 11461 12752
hk48.tsp 11461 12134
hk48.tsp 11461 12605
hk48.tsp 11461 12855
hk48.tsp 11461 12205
hk48.tsp 11461 12565
hk48.tsp 11461 12295
hk48.tsp 11461 12304
hk48.tsp 11461 12314
hk48.tsp 11461 12145
hk48.tsp 11461 12725
hk48.tsp 11461 12323
hk48.tsp 11461 12005
ry48p.atsp 14422 16092
ry48p.atsp 14422 16206
ry48p.atsp 14422 16016
ry48p.atsp 14422 17655
ry48p.atsp 14422 16382
ry48p.atsp 14422 16124
ry48p.atsp 14422 16204
ry48p.atsp 14422 15933
ry48p.atsp 14422 16305
ry48p.atsp 14422 16590
ry48p.atsp 14422 17282
ry48p.atsp 14422 17899
ry48p.atsp 14422 15912
ry48p.atsp 14422 16554
ry48p.atsp 14422 16968
ry48p.atsp 14422 16237
ry48p.atsp 14422 15827
ry48p.atsp 14422 17392
ry48p.atsp 14422 15661
ry48p.atsp 14422 17086
ry48p.atsp 14422 18076
ry48p.atsp 14422 16367
ry48p.atsp 14422 15785
ry48p.atsp 14422 16800
ry48p.atsp 14422 18654
ry48p.atsp 14422 15420
ry48p.atsp 14422 15934
ry48p.atsp 14422 18181
ry48p.atsp 14422 15568
ry48p.atsp 14422 16342
ry48p.atsp 14422 16960
ry48p.atsp 14422 16626
ry48p.atsp 14422 16586
ry48p.atsp 14422 16710
ry48p.atsp 14422 16848
ry48p.atsp 14422 17971
ry48p.atsp 14422 16553
ry48p.atsp 14422 16219
ry48p.atsp 14422 17058
ry48p.atsp 14422 16255
ry48p.atsp 14422 16097
ry48p.atsp 14422 15809
ry48p.atsp 14422 15819
ry48p.atsp 14422 16347
ry48p.atsp 14422 16749
ry48p.atsp 14422 16046
ry48p.atsp 14422 16118
ry48p.atsp 14422 16090
ry48p.atsp 14422 15827
ry48p.atsp 14422 17052
eil51.tsp 426 463
eil51.tsp 426 454
eil51.tsp 426 446
eil51.tsp 426 456
eil51.tsp 426 447
eil51.tsp 426 456
eil51.tsp 426 446
eil51.tsp 426 445
eil51.tsp 426 462
eil51.tsp 426 450
eil51.tsp 426 458
eil51.tsp 426 450
eil51.tsp 426 920
eil51.tsp 426 444
eil51.tsp 426 460
eil51.tsp 426 452
eil51.tsp 426 956
eil51.tsp 426 474
eil51.tsp 426 457
eil51.tsp 426 457
eil51.tsp 426 457
eil51.tsp 426 452
eil51.tsp 426 444
eil51.tsp 426 448
eil51.tsp 426 446
eil51.tsp 426 935
eil51.tsp 426 465
eil51.tsp 426 461
eil51.tsp 426 461
eil51.tsp 426 443
eil51.tsp 426 961
eil51.tsp 426 445
eil51.tsp 426 460
eil51.tsp 426 451
eil51.tsp 426 461
eil51.tsp 426 444
eil51.tsp 426 462
eil51.tsp 426 447
eil51.tsp 426 463
eil51.tsp 426 440
eil51.tsp 426 457
eil51.tsp 426 447
eil51.tsp 426 445
eil51.tsp 426 452
eil51.tsp 426 455
eil51.tsp 426 454
eil51.tsp 426 456
eil51.tsp 426 450
eil51.tsp 426 447
eil51.tsp 426 471
berlin52.tsp 7542 8107
berlin52.tsp 7542 7803
berlin52.tsp 7542 8419
berlin52.tsp 7542 8297
berlin52.tsp 7542 7997
berlin52.tsp 7542 7987
berlin52.tsp 7542 7888
berlin52.tsp 7542 8467
berlin52.tsp 7542 8042
berlin52.tsp 7542 8443
berlin52.tsp 7542 8032
berlin52.tsp 7542 8956
berlin52.tsp 7542 8073
berlin52.tsp 7542 8517
berlin52.tsp 7542 7774
berlin52.tsp 7542 8238
berlin52.tsp 7542 8470
berlin52.tsp 7542 8183
berlin52.tsp 7542 8108
berlin52.tsp 7542 8001
berlin52.tsp 7542 8358
berlin52.tsp 7542 8847
berlin52.tsp 7542 8139
berlin52.tsp 7542 8108
berlin52.tsp 7542 8642
berlin52.tsp 7542 8478
berlin52.tsp 7542 8398
berlin52.tsp 7542 8122
berlin52.tsp 7542 8181
berlin52.tsp 7542 8123
berlin52.tsp 7542 8367
berlin52.tsp 7542 8212
berlin52.tsp 7542 8079
berlin52.tsp 7542 8619
berlin52.tsp 7542 8178
berlin52.tsp 7542 7729
berlin52.tsp 7542 8025
berlin52.tsp 7542 8527
berlin52.tsp 7542 8341
berlin52.tsp 7542 8546
berlin52.tsp 7542 8400
berlin52.tsp 7542 7865
berlin52.tsp 7542 7903
berlin52.tsp 7542 8083
berlin52.tsp 7542 8026
berlin52.tsp 7542 8468
berlin52.tsp 7542 7911
berlin52.tsp 7542 8111
berlin52.tsp 7542 8423
berlin52.tsp 7542 8337
ft53.atsp 6905 14291
ft53.atsp 6905 13483
ft53.atsp 6905 15054
ft53.atsp 6905 14476
ft53.atsp 6905 11660
ft53.atsp 6905 14765
ft53.atsp 6905 14810
ft53.atsp 6905 12867
ft53.atsp 6905 13491
ft53.atsp 6905 13275
ft53.atsp 6905 14741
ft53.atsp 6905 11261
ft53.atsp 6905 15101
ft53.atsp 6905 13893
ft53.atsp 6905 12209
ft53.atsp 6905 14337
ft53.atsp 6905 13028
ft53.atsp 6905 14635
ft53.atsp 6905 13217
ft53.atsp 6905 15685
ft53.atsp 6905 12409
ft53.atsp 6905 13299
ft53.atsp 6905 15475
ft53.atsp 6905 13762
ft53.atsp 6905 12396
ft53.atsp 6905 13713
ft53.atsp 6905 13684
ft53.atsp 6905 12933
ft53.atsp 6905 14533
ft53.atsp 6905 13281
ft53.atsp 6905 13355
ft53.atsp 6905 11812
ft53.atsp 6905 14318
ft53.atsp 6905 13411
ft53.atsp 6905 12669
ft53.atsp 6905 13771
ft53.atsp 6905 15472
ft53.atsp 6905 12652
ft53.atsp 6905 12764
ft53.atsp 6905 16866
ft53.atsp 6905 13856
ft53.atsp 6905 14656
ft53.atsp 6905 12776
ft53.atsp 6905 13114
ft53.atsp 6905 14121
ft53.atsp 6905 14765
ft53.atsp 6905 12423
ft53.atsp 6905 11469
ft53.atsp 6905 13053
ft53.atsp 6905 12138
ftv55.atsp 1608 3321
ftv55.atsp 1608 3075
ftv55.atsp 1608 3213
ftv55.atsp 1608 2962
ftv55.atsp 1608 3170
ftv55.atsp 1608 3123
ftv55.atsp 1608 3179
ftv55.atsp 1608 3552
ftv55.atsp 1608 2922
ftv55.atsp 1608 3035
ftv55.atsp 1608 2847
ftv55.atsp 1608 3112
ftv55.atsp 1608 3040
ftv55.atsp 1608 2479
ftv55.atsp 1608 3004
ftv55.atsp 1608 3210
ftv55.atsp 1608 3506
ftv55.atsp 1608 3137
ftv55.atsp 1608 3193
ftv55.atsp 1608 3004
ftv55.atsp 1608 3251
ftv55.atsp 1608 3161
ftv55.atsp 1608 3019
ftv55.atsp 1608 3235
ftv55.atsp 1608 3104
ftv55.atsp 1608 3273
ftv55.atsp 1608 3039
ftv55.atsp 1608 3019
ftv55.atsp 1608 3560
ftv55.atsp 1608 2785
ftv55.atsp 1608 3177
ftv55.atsp 1608 3527
ftv55.atsp 1608 3117
ftv55.atsp 1608 3115
ftv55.atsp 1608 3326
ftv55.atsp 1608 3384
ftv55.atsp 1608 3240
ftv55.atsp 1608 3034
ftv55.atsp 1608 3194
ftv55.atsp 1608 2938
ftv55.atsp 1608 3105
ftv55.atsp 1608 3050
ftv55.atsp 1608 3086
ftv55.atsp 1608 3488
ftv55.atsp 1608 3111
ftv55.atsp 1608 3224
ftv55.atsp 1608 3260
ftv55.atsp 1608 3287
ftv55.atsp 1608 2890
ftv55.atsp 1608 2900
brazil58.tsp 25395 26349
brazil58.tsp 25395 26091
brazil58.tsp 25395 25727
brazil58.tsp 25395 26292
brazil58.tsp 25395 26184
brazil58.tsp 25395 26657
brazil58.tsp 25395 25914
brazil58.tsp 25395 26949
brazil58.tsp 25395 26077
brazil58.tsp 25395 26611
brazil58.tsp 25395 26316
brazil58.tsp 25395 26064
brazil58.tsp 25395 25834
brazil58.tsp 25395 26754
brazil58.tsp 25395 26014
brazil58.tsp 25395 25789
brazil58.tsp 25395 27101
brazil58.tsp 25395 26745
brazil58.tsp 25395 26260
brazil58.tsp 25395 25825
brazil58.tsp 25395 25641
brazil58.tsp 25395 27153
brazil58.tsp 25395 26736
brazil58.tsp 25395 26415
brazil58.tsp 25395 26738
brazil58.tsp 25395 26204
brazil58.tsp 25395 25734
brazil58.tsp 25395 25998
brazil58.tsp 25395 26581
brazil58.tsp 25395 26967
brazil58.tsp 25395 25951
brazil58.tsp 25395 26579
brazil58.tsp 25395 26934
brazil58.tsp 25395 27142
brazil58.tsp 25395 27165
brazil58.tsp 25395 25755
brazil58.tsp 25395 26533
brazil58.tsp 25395 26567
brazil58.tsp 25395 26294
brazil58.tsp 25395 26944
brazil58.tsp 25395 27454
brazil58.tsp 25395 27556
brazil58.tsp 25395 26824
brazil58.tsp 25395 26409
brazil58.tsp 25395 25727
brazil58.tsp 25395 27232
brazil58.tsp 25395 26170
brazil58.tsp 25395 26283
brazil58.tsp 25395 27109
brazil58.tsp 25395 25838
ftv64.atsp 1839 4116
ftv64.atsp 1839 4001
ftv64.atsp 1839 3394
ftv64.atsp 1839 3856
ftv64.atsp 1839 3796
ftv64.atsp 1839 3629
ftv64.atsp 1839 4345
ftv64.atsp 1839 3933
ftv64.atsp 1839 3895
ftv64.atsp 1839 4299
ftv64.atsp 1839 4208
ftv64.atsp 1839 3404
ftv64.atsp 1839 3800
ftv64.atsp 1839 3774
ftv64.atsp 1839 3713
ftv64.atsp 1839 3758
ftv64.atsp 1839 3983
ftv64.atsp 1839 4137
ftv64.atsp 1839 4022
ftv64.atsp 1839 3661
ftv64.atsp 1839 3411
ftv64.atsp 1839 3688
ftv64.atsp 1839 4042
ftv64.atsp 1839 3864
ftv64.atsp 1839 3722
ftv64.atsp 1839 4287
ftv64.atsp 1839 3949
ftv64.atsp 1839 3582
ftv64.atsp 1839 3855
ftv64.atsp 1839 4237
ftv64.atsp 1839 3309
ftv64.atsp 1839 4011
ftv64.atsp 1839 4100
ftv64.atsp 1839 3570
ftv64.atsp 1839 3597
ftv64.atsp 1839 3818
ftv64.atsp 1839 3506
ftv64.atsp 1839 3868
ftv64.atsp 1839 4252
ftv64.atsp 1839 3815
ftv64.atsp 1839 3824
ftv64.atsp 1839 3935
ftv64.atsp 1839 4151
ftv64.atsp 1839 3576
ftv64.atsp 1839 3922
ftv64.atsp 1839 4014
ftv64.atsp 1839 3285
ftv64.atsp 1839 3332
ftv64.atsp 1839 3941
ftv64.atsp 1839 3540
st70.tsp 675 2120
st70.tsp 675 738
st70.tsp 675 732
st70.tsp 675 701
st70.tsp 675 723
st70.tsp 675 716
st70.tsp 675 740
st70.tsp 675 717
st70.tsp 675 2005
st70.tsp 675 722
st70.tsp 675 758
st70.tsp 675 2153
st70.tsp 675 738
st70.tsp 675 723
st70.tsp 675 720
st70.tsp 675 708
st70.tsp 675 764
st70.tsp 675 706
st70.tsp 675 710
st70.tsp 675 720
st70.tsp 675 696
st70.tsp 675 693
st70.tsp 675 746
st70.tsp 675 723
st70.tsp 675 692
st70.tsp 675 711
st70.tsp 675 2162
st70.tsp 675 710
st70.tsp 675 740
st70.tsp 675 728
st70.tsp 675 2145
st70.tsp 675 733
st70.tsp 675 712
st70.tsp 675 712
st70.tsp 675 717
st70.tsp 675 772
st70.tsp 675 743
st70.tsp 675 732
st70.tsp 675 734
st70.tsp 675 748
st70.tsp 675 719
st70.tsp 675 726
st70.tsp 675 725
st70.tsp 675 727
st70.tsp 675 729
st70.tsp 675 2105
st70.tsp 675 716
st70.tsp 675 2096
st70.tsp 675 737
st70.tsp 675 728
ft70.atsp 38673 53731
ft70.atsp 38673 54816
ft70.atsp 38673 53447
ft70.atsp 38673 55166
ft70.atsp 38673 52507
ft70.atsp 38673 52247
ft70.atsp 38673 51991
ft70.atsp 38673 52893
ft70.atsp 38673 55306
ft70.atsp 38673 53135
ft70.atsp 38673 54748
ft70.atsp 38673 53699
ft70.atsp 38673 54625
ft70.atsp 38673 54233
ft70.atsp 38673 52607
ft70.atsp 38673 53633
ft70.atsp 38673 56071
ft70.atsp 38673 53383
ft70.atsp 38673 54452
ft70.atsp 38673 56053
ft70.atsp 38673 53544
ft70.atsp 38673 54680
ft70.atsp 38673 54828
ft70.atsp 38673 55116
ft70.atsp 38673 55975
ft70.atsp 38673 52134
ft70.atsp 38673 56289
ft70.atsp 38673 51614
ft70.atsp 38673 54525
ft70.atsp 38673 52730
ft70.atsp 38673 55754
ft70.atsp 38673 50694
ft70.atsp 38673 51444
ft70.atsp 38673 53123
ft70.atsp 38673 54922
ft70.atsp 38673 57874
ft70.atsp 38673 53110
ft70.atsp 38673 51829
ft70.atsp 38673 57821
ft70.atsp 38673 52084
ft70.atsp 38673 53377
ft70.atsp 38673 50690
ft70.atsp 38673 53230
ft70.atsp 38673 53926
ft70.atsp 38673 55294
ft70.atsp 38673 54497
ft70.atsp 38673 53742
ft70.atsp 38673 54448
ft70.atsp 38673 54350
ft70.atsp 38673 51049
ftv70.atsp 1950 4556
ftv70.atsp 1950 4593
ftv70.atsp 1950 4042
ftv70.atsp 1950 4523
ftv70.atsp 1950 4032
ftv70.atsp 1950 3824
ftv70.atsp 1950 4283
ftv70.atsp 1950 4275
ftv70.atsp 1950 4460
ftv70.atsp 1950 4369
ftv70.atsp 1950 4616
ftv70.atsp 1950 4618
ftv70.atsp 1950 3898
ftv70.atsp 1950 4385
ftv70.atsp 1950 4101
ftv70.atsp 1950 3729
ftv70.atsp 1950 4602
ftv70.atsp 1950 4059
ftv70.atsp 1950 4018
ftv70.atsp 1950 4408
ftv70.atsp 1950 4572
ftv70.atsp 1950 4672
ftv70.atsp 1950 4568
ftv70.atsp 1950 5104
ftv70.atsp 1950 4188
ftv70.atsp 1950 3834
ftv70.atsp 1950 4137
ftv70.atsp 1950 4150
ftv70.atsp 1950 4412
ftv70.atsp 1950 4026
ftv70.atsp 1950 4392
ftv70.atsp 1950 4314
ftv70.atsp 1950 4803
ftv70.atsp 1950 4231
ftv70.atsp 1950 4490
ftv70.atsp 1950 4729
ftv70.atsp 1950 4583
ftv70.atsp 1950 4240
ftv70.atsp 1950 4239
ftv70.atsp 1950 4495
ftv70.atsp 1950 3900
ftv70.atsp 1950 3779
ftv70.atsp 1950 4306
ftv70.atsp 1950 4241
ftv70.atsp 1950 4084
ftv70.atsp 1950 4431
ftv70.atsp 1950 4434
ftv70.atsp 1950 4919
ftv70.atsp 1950 3989
ftv70.atsp 1950 3714
eil76.tsp 538 1674
eil76.tsp 538 1581
eil76.tsp 538 1809
eil76.tsp 538 1570
eil76.tsp 538 1597
eil76.tsp 538 1493
eil76.tsp 538 1627
eil76.tsp 538 1600
eil76.tsp 538 1642
eil76.tsp 538 1544
eil76.tsp 538 1673
eil76.tsp 538 1727
eil76.tsp 538 1498
eil76.tsp 538 1660
eil76.tsp 538 1626
eil76.tsp 538 1530
eil76.tsp 538 1551
eil76.tsp 538 1803
eil76.tsp 538 1646
eil76.tsp 538 1595
eil76.tsp 538 1617
eil76.tsp 538 1650
eil76.tsp 538 1690
eil76.tsp 538 1590
eil76.tsp 538 1628
eil76.tsp 538 607
eil76.tsp 538 1706
eil76.tsp 538 1606
eil76.tsp 538 1621
eil76.tsp 538 1766
eil76.tsp 538 1688
eil76.tsp 538 1707
eil76.tsp 538 1658
eil76.tsp 538 1641
eil76.tsp 538 606
eil76.tsp 538 1714
eil76.tsp 538 1614
eil76.tsp 538 1650
eil76.tsp 538 1645
eil76.tsp 538 1749
eil76.tsp 538 1752
eil76.tsp 538 1737
eil76.tsp 538 1706
eil76.tsp 538 1620
eil76.tsp 538 1571
eil76.tsp 538 1735
eil76.tsp 538 1485
eil76.tsp 538 1620
eil76.tsp 538 1740
eil76.tsp 538 592
pr76.tsp 108159 118450
pr76.tsp 108159 111436
pr76.tsp 108159 112083
pr76.tsp 108159 115344
pr76.tsp 108159 115974
pr76.tsp 108159 110269
pr76.tsp 108159 124220
pr76.tsp 108159 114506
pr76.tsp 108159 117321
pr76.tsp 108159 114890
pr76.tsp 108159 117121
pr76.tsp 108159 113180
pr76.tsp 108159 111049
pr76.tsp 108159 119278
pr76.tsp 108159 118967
pr76.tsp 108159 113569
pr76.tsp 108159 112290
pr76.tsp 108159 116317
pr76.tsp 108159 120558
pr76.tsp 108159 121356
pr76.tsp 108159 121183
pr76.tsp 108159 115402
pr76.tsp 108159 117759
pr76.tsp 108159 117550
pr76.tsp 108159 115078
pr76.tsp 108159 113541
pr76.tsp 108159 118423
pr76.tsp 108159 119700
pr76.tsp 108159 112683
pr76.tsp 108159 114174
pr76.tsp 108159 112921
pr76.tsp 108159 115887
pr76.tsp 108159 113037
pr76.tsp 108159 114384
pr76.tsp 108159 113202
pr76.tsp 108159 118010
pr76.tsp 108159 120599
pr76.tsp 108159 113013
pr76.tsp 108159 114570
pr76.tsp 108159 115182
pr76.tsp 108159 112667
pr76.tsp 108159 113326
pr76.tsp 108159 119127
pr76.tsp 108159 117883
pr76.tsp 108159 116763
pr76.tsp 108159 115619
pr76.tsp 108159 111045
pr76.tsp 108159 113116
pr76.tsp 108159 114499
pr76.tsp 108159 117144
gr96.tsp 55209 60180
gr96.tsp 55209 61591
gr96.tsp 55209 60996
gr96.tsp 55209 60336
gr96.tsp 55209 61407
gr96.tsp 55209 60468
gr96.tsp 55209 61485
gr96.tsp 55209 62468
gr96.tsp 55209 60831
gr96.tsp 55209 62991
gr96.tsp 55209 58361
gr96.tsp 55209 60748
gr96.tsp 55209 60626
gr96.tsp 55209 58377
gr96.tsp 55209 61298
gr96.tsp 55209 62648
gr96.tsp 55209 60785
gr96.tsp 55209 62221
gr96.tsp 55209 60658
gr96.tsp 55209 59210
gr96.tsp 55209 61689
gr96.tsp 55209 64749
gr96.tsp 55209 64506
gr96.tsp 55209 62108
gr96.tsp 55209 59406
gr96.tsp 55209 61903
gr96.tsp 55209 61949
gr96.tsp 55209 63099
gr96.tsp 55209 64458
gr96.tsp 55209 59879
gr96.tsp 55209 65037
gr96.tsp 55209 62222
gr96.tsp 55209 59144
gr96.tsp 55209 61129
gr96.tsp 55209 61313
gr96.tsp 55209 58742
gr96.tsp 55209 61190
gr96.tsp 55209 61604
gr96.tsp 55209 60764
gr96.tsp 55209 61369
gr96.tsp 55209 59589
gr96.tsp 55209 61006
gr96.tsp 55209 61282
gr96.tsp 55209 63193
gr96.tsp 55209 63767
gr96.tsp 55209 65510
gr96.tsp 55209 61138
gr96.tsp 55209 59578
gr96.tsp 55209 60363
gr96.tsp 55209 62621
rat99.tsp 1211 1357
rat99.tsp 1211 1303
rat99.tsp 1211 1402
rat99.tsp 1211 4307
rat99.tsp 1211 1330
rat99.tsp 1211 1330
rat99.tsp 1211 1357
rat99.tsp 1211 1362
rat99.tsp 1211 1393
rat99.tsp 1211 1385
rat99.tsp 1211 1311
rat99.tsp 1211 1342
rat99.tsp 1211 1391
rat99.tsp 1211 1352
rat99.tsp 1211 1329
rat99.tsp 1211 1311
rat99.tsp 1211 1334
rat99.tsp 1211 1422
rat99.tsp 1211 1334
rat99.tsp 1211 1303
rat99.tsp 1211 1342
rat99.tsp 1211 1350
rat99.tsp 1211 1341
rat99.tsp 1211 1321
rat99.tsp 1211 1303
rat99.tsp 1211 1370
rat99.tsp 1211 1320
rat99.tsp 1211 1318
rat99.tsp 1211 1437
rat99.tsp 1211 4464
rat99.tsp 1211 1364
rat99.tsp 1211 1424
rat99.tsp 1211 1333
rat99.tsp 1211 1275
rat99.tsp 1211 1392
rat99.tsp 1211 1363
rat99.tsp 1211 1465
rat99.tsp 1211 1339
rat99.tsp 1211 1365
rat99.tsp 1211 1400
rat99.tsp 1211 1385
rat99.tsp 1211 1413
rat99.tsp 1211 4895
rat99.tsp 1211 1341
rat99.tsp 1211 1366
rat99.tsp 1211 1413
rat99.tsp 1211 1369
rat99.tsp 1211 1387
rat99.tsp 1211 1358
rat99.tsp 1211 1309
kroA100.tsp 21282 24322
kroA100.tsp 21282 23132
kroA100.tsp 21282 21882
kroA100.tsp 21282 22879
kroA100.tsp 21282 24685
kroA100.tsp 21282 24405
kroA100.tsp 21282 23537
kroA100.tsp 21282 24413
kroA100.tsp 21282 24339
kroA100.tsp 21282 22278
kroA100.tsp 21282 23891
kroA100.tsp 21282 22334
kroA100.tsp 21282 22919
kroA100.tsp 21282 24009
kroA100.tsp 21282 23013
kroA100.tsp 21282 22648
kroA100.tsp 21282 22119
kroA100.tsp 21282 24926
kroA100.tsp 21282 24029
kroA100.tsp 21282 23472
kroA100.tsp 21282 23874
kroA100.tsp 21282 24030
kroA100.tsp 21282 22457
kroA100.tsp 21282 23684
kroA100.tsp 21282 23408
kroA100.tsp 21282 23180
kroA100.tsp 21282 23209
kroA100.tsp 21282 22898
kroA100.tsp 21282 23724
kroA100.tsp 21282 24571
kroA100.tsp 21282 23958
kroA100.tsp 21282 23819
kroA100.tsp 21282 23321
kroA100.tsp 21282 24273
kroA100.tsp 21282 23891
kroA100.tsp 21282 24825
kroA100.tsp 21282 23712
kroA100.tsp 21282 23496
kroA100.tsp 21282 23591
kroA100.tsp 21282 22876
kroA100.tsp 21282 23334
kroA100.tsp 21282 23626
kroA100.tsp 21282 24813
kroA100.tsp 21282 23110
kroA100.tsp 21282 23404
kroA100.tsp 21282 22930
kroA100.tsp 21282 23464
kroA100.tsp 21282 23234
kroA100.tsp 21282 23104
kroA100.tsp 21282 23319
kroB100.tsp 22141 24799
kroB100.tsp 22141 24989
kroB100.tsp 22141 24054
kroB100.tsp 22141 23664
kroB100.tsp 22141 24352
kroB100.tsp 22141 24732
kroB100.tsp 22141 24378
kroB100.tsp 22141 24324
kroB100.tsp 22141 24849
kroB100.tsp 22141 25466
kroB100.tsp 22141 25371
kroB100.tsp 22141 23907
kroB100.tsp 22141 24935
kroB100.tsp 22141 24195
kroB100.tsp 22141 24722
kroB100.tsp 22141 23454
kroB100.tsp 22141 25233
kroB100.tsp 22141 24101
kroB100.tsp 22141 25527
kroB100.tsp 22141 23602
kroB100.tsp 22141 24323
kroB100.tsp 22141 25108
kroB100.tsp 22141 23263
kroB100.tsp 22141 24586
kroB100.tsp 22141 24833
kroB100.tsp 22141 23460
kroB100.tsp 22141 24699
kroB100.tsp 22141 23645
kroB100.tsp 22141 25400
kroB100.tsp 22141 24566
kroB100.tsp 22141 24491
kroB100.tsp 22141 23598
kroB100.tsp 22141 24888
kroB100.tsp 22141 25000
kroB100.tsp 22141 25330
kroB100.tsp 22141 24952
kroB100.tsp 22141 24399
kroB100.tsp 22141 24316
kroB100.tsp 22141 24153
kroB100.tsp 22141 24416
kroB100.tsp 22141 23885
kroB100.tsp 22141 23978
kroB100.tsp 22141 24894
kroB100.tsp 22141 24004
kroB100.tsp 22141 24787
kroB100.tsp 22141 24359
kroB100.tsp 22141 23432
kroB100.tsp 22141 24007
kroB100.tsp 22141 26022
kroB100.tsp 22141 24326
kroC100.tsp 20749 23211
kroC100.tsp 20749 23597
kroC100.tsp 20749 22866
kroC100.tsp 20749 22926
kroC100.tsp 20749 22464
kroC100.tsp 20749 23081
kroC100.tsp 20749 23236
kroC100.tsp 20749 22629
kroC100.tsp 20749 22124
kroC100.tsp 20749 22112
kroC100.tsp 20749 23290
kroC100.tsp 20749 23242
kroC100.tsp 20749 23238
kroC100.tsp 20749 23788
kroC100.tsp 20749 23125
kroC100.tsp 20749 23501
kroC100.tsp 20749 23023
kroC100.tsp 20749 21398
kroC100.tsp 20749 23108
kroC100.tsp 20749 22861
kroC100.tsp 20749 24382
kroC100.tsp 20749 23052
kroC100.tsp 20749 23132
kroC100.tsp 20749 24917
kroC100.tsp 20749 22929
kroC100.tsp 20749 22672
kroC100.tsp 20749 22910
kroC100.tsp 20749 22806
kroC100.tsp 20749 23921
kroC100.tsp 20749 23032
kroC100.tsp 20749 23638
kroC100.tsp 20749 23150
kroC100.tsp 20749 22590
kroC100.tsp 20749 22699
kroC100.tsp 20749 22358
kroC100.tsp 20749 22253
kroC100.tsp 20749 24409
kroC100.tsp 20749 23294
kroC100.tsp 20749 22509
kroC100.tsp 20749 22532
kroC100.tsp 20749 23555
kroC100.tsp 20749 23730
kroC100.tsp 20749 21673
kroC100.tsp 20749 24755
kroC100.tsp 20749 22855
kroC100.tsp 20749 22932
kroC100.tsp 20749 23400
kroC100.tsp 20749 23370
kroC100.tsp 20749 24402
kroC100.tsp 20749 22735
kroD100.tsp 21294 23688
kroD100.tsp 21294 23744
kroD100.tsp 21294 23883
kroD100.tsp 21294 23966
kroD100.tsp 21294 24408
kroD100.tsp 21294 23267
kroD100.tsp 21294 25259
kroD100.tsp 21294 23844
kroD100.tsp 21294 24270
kroD100.tsp 21294 23420
kroD100.tsp 21294 23267
kroD100.tsp 21294 24623
kroD100.tsp 21294 24279
kroD100.tsp 21294 22975
kroD100.tsp 21294 23513
kroD100.tsp 21294 23572
kroD100.tsp 21294 24035
kroD100.tsp 21294 22563
kroD100.tsp 21294 25253
kroD100.tsp 21294 22333
kroD100.tsp 21294 24087
kroD100.tsp 21294 22899
kroD100.tsp 21294 23714
kroD100.tsp 21294 23551
kroD100.tsp 21294 22506
kroD100.tsp 21294 24205
kroD100.tsp 21294 22994
kroD100.tsp 21294 23271
kroD100.tsp 21294 24723
kroD100.tsp 21294 22959
kroD100.tsp 21294 23705
kroD100.tsp 21294 23723
kroD100.tsp 21294 24951
kroD100.tsp 21294 22620
kroD100.tsp 21294 23719
kroD100.tsp 21294 24162
kroD100.tsp 21294 23775
kroD100.tsp 21294 23490
kroD100.tsp 21294 22731
kroD100.tsp 21294 23409
kroD100.tsp 21294 23877
kroD100.tsp 21294 24437
kroD100.tsp 21294 23905
kroD100.tsp 21294 22396
kroD100.tsp 21294 23016
kroD100.tsp 21294 23540
kroD100.tsp 21294 24437
kroD100.tsp 21294 23054
kroD100.tsp 21294 23547
kroD100.tsp 21294 23076
kroE100.tsp 22068 24772
kroE100.tsp 22068 23962
kroE100.tsp 22068 23819
kroE100.tsp 22068 23690
kroE100.tsp 22068 23864
kroE100.tsp 22068 24444
kroE100.tsp 22068 24134
kroE100.tsp 22068 23325
kroE100.tsp 22068 25364
kroE100.tsp 22068 23839
kroE100.tsp 22068 24321
kroE100.tsp 22068 26495
kroE100.tsp 22068 23607
kroE100.tsp 22068 24168
kroE100.tsp 22068 24272
kroE100.tsp 22068 25474
